New Balance In Base Currency,Ny Saldo i Bas Valuta,
New Exchange Rate,Ny Växel Kurs,
New Expenses,Nya Kostnader,
New Income,Ny Intäkt,
New Purchase Invoice,Ny Inköp Faktura,
New Purchase Orders,Nya Inköp Ordrar,
New Quotations,Nya Offerter,
New Sales Invoice,Ny Försäljning Faktura,
New Sales Orders,Nya Försäljning Ordrar,
New Workplace,Ny Arbetsplats,
New invoices will be generated as per schedule even if current invoices are unpaid or past due date,Nya fakturor skapas enligt schema även om aktuella fakturor är obetalda eller förfallna,
Next Depreciation Date,Nästa Avskrivning Datum,
Next Due Date,Nästa Förfallodatum,
Next email will be sent on:,Nästa E-post kommer att skickas:,
No,Nej,
No Answer,Ingen Svar,
No of Docs,Antal Dokument ,
No of Employees,Personal Antal,
No of Months (Expense),Antal Månader,
No of Months (Revenue),Antal Månader,
No of Parallel Reposting (Per Item),Antal Parallell Bokföring (Per Artikel),
No of Shares,Antal Aktier,
No of Shift,Antal Skift,
No of Units Produced,Antal Producerade Enheter,
No of Visits,Antal Besök,
No of Workstations,Antal Arbetsplatser,
No stock transactions can be created or modified before this date.,Inga lager transaktioner kan skapas eller ändras före detta datum.,
No. of Employees,Personal Antal,
Non Conformance,Kvalitet Avvikelse,
Non Depreciable Category,Ej Avskrivningsbar Kategori,
None,Ingen,
Not Applicable,Ej Tillämpningbar,
Not Billed,Ej Fakturerad,
Not Delivered,Ej Levererad,
Not Initiated,Ej Initierad,
Not Requested,Ej Begärd,
Not Started,Ej Startad,
Note,Anteckning,
Note: Email will not be sent to disabled users,Obs: E-post kommer inte att skickas till inaktiverade Användare,
Notes,Anteckningar,
Notes HTML,Anteckningar HTML,
Notice (days),Uppsägning Tid (Dagar),
Notify Employee,Avisera Personal,
Notify Other,Avisera Annan,
Notify Reposting Error to Role,Avisera Omregistrering fel till Roll,
Notify Supplier,Avisera Leverantör,
Notify Via Email,Avisera via E-post,
Notify by Email on Creation of Automatic Material Request,Avisera via E-post om skapande av Automatisk Material Begäran,
Notify customer and agent via email on the day of the appointment.,Avisera kunder och agenter via E-post på dagen för Möte,
Number of Concurrent Appointments,Antal Samtidiga Tid Bokningar,
Number of Days,Antal Dagar,
Number of Weeks / Months,Antal Veckor / Månader,
Number of days after invoice date has elapsed before canceling subscription or marking subscription as unpaid,Antal dagar efter faktura förfallo datum innan annullering av prenumeration eller val av prenumeration som obetald,
Number of days appointments can be booked in advance,Antal dagar Möte kan bokas i förväg,
Number of days that the subscriber has to pay invoices generated by this subscription,Antal dagar som abonnent måste betala fakturor som genereras av denna prenumeration,
"Number of intervals for the interval field e.g if Interval is 'Days' and Billing Interval Count is 3, invoices will be generated every 3 days","Antal intervaller för intervall fält, t ex om intervall är 'dagar' och fakturering intervall antal är 3, kommer fakturor att genereras var tredje dag",
Numeric,Numerisk,
Numeric Inspection,Numerisk Kontroll,
Numeric Values,Numeriska Värden,
O+,O+,
O-,O-,
Objective,Avsikt,
Objectives,Avsikter,
Odometer Value (Last),Vägmätare Ställning (Senaste),
Off,Av,
Offer Date,Erbjudande Datum,
Offsetting Account,Avräkning Konto,
Old Parent,Tidigare Överordnad,
Oldest Of Invoice Or Advance,Äldsta Faktura eller Förskott,
On Hold,Spärrad,
On Hold Since,Spärrad Sedan,
On Item Quantity,På Artikel Kvantitet,
On Net Total,På Netto Totalt,
On Paid Amount,På Betald Belopp,
On Previous Row Amount,På Föregående Rad Belopp,
On Previous Row Total,På Föregående Rad Totalt,
On enabling this cancellation entries will be posted on the actual cancellation date and reports will consider cancelled entries as well,Vid aktivering av denna kommer annullering poster att registreras på faktisk annullering datum och rapporter kommer att inkludera annullerade poster,
"On save, the Excluded Fee will be converted to an Included Fee.",Vid sparande kommer exkluderad avgift att omvandlas till inkluderad avgift.,
"On submission of the stock transaction, system will auto create the Serial and Batch Bundle based on the Serial No / Batch fields.",Vid godkännade av lager transaktion kommer system att automatiskt skapa Serie  och Parti Paket baserat på Serienummer / Parti fält.,
On-machine press checks,Press Kontroll,
"Once set, this invoice will be on hold till the set date","Om vald, kommer faktura spärras tills angiven datum",
Ongoing,Pågående,
Only 'Payment Entries' made against this advance account are supported.,"Endast ""Betalning Poster"" som skapas mot detta förskott konto stöds.",
Only Deduct Tax On Excess Amount ,Endast Dra av Skatt på Överskjutande Belopp,
Only Include Allocated Payments,Endast Inkludera allokerade betalningar,
Only applies for Normal Payments,Gäller endast för Normala Betalningar,
Only leaf nodes are allowed in transaction,Endast ej Grupp Noder är Tillåtna i Transaktioner,
Only show Customer of these Customer Groups,Endast Visa Kund från dessa Kund Grupper,
Only show Items from these Item Groups,Endast Visa Artiklar från dessa Artikel Grupper,
Only to be used for Subcontracting Inward.,Endast för att användas för Interna Underleverantörer.,
"Only values between [0,1) are allowed. Like {0.00, 0.04, 0.09, ...}
Ex: If allowance is set at 0.07, accounts that have balance of 0.07 in either of the currencies will be considered as zero balance account","Endast värden mellan [0,1) är tillåtna, t.ex.{0.00, 0.04, 0.09, ...}
Exempel: Om tillåtelse är angiven till 0,07, kommer konton som har saldo på 0,07 i någon av valutorna att betraktas som noll saldo konto.",
Open,Öppen,
Open Activities HTML,Öppna Aktiviteter HTML,
Open Issues,Öppna Ärenden,
Open Notifications,Öppna Noteringar,
Open Orders,Öppna Ordrar,
Open Projects,Öppna Projekt,
Open Quotations,Öppna Försäljning Offerter,
Open To Do,Öppna Att-Göra,
Open Work Orders,Öppna Arbetsorder,
Opening Accumulated Depreciation,Öppning Ackumulerad Avskrivning,
Opening Amount,Öppning Belopp,
Opening Balance,Öppning Saldo,
"Opening Balance = Start of period, Closing Balance = End of period, Period Movement = Net change during period","Öppning Saldo = Period Start, Stängning Saldo = Period Slut, Period Förändring = Netto förändring under period",
Opening Balance Details,Öppning Saldo Detalj,
Opening Balances,Öppning Saldo,
Opening Date,Öppning Datum,
Opening Entry,Öppning Post,
Opening Invoice Creation Tool,Skapa Öppning Faktura,
Opening Invoice Creation Tool Item,Öppning Faktura Skapande Post,
Opening Number of Booked Depreciations,Öppning Nummer för Bokförda Avskrivningar,
Opening Stock,Öppning Lager,
Opening Time,Öppning Tid,
Operating Component,Drift Komponent,
Operating Components Cost,Drift Komponenter Kostnad,
Operating Cost,Drift Kostnad,
Operating Cost (Company Currency),Drift Kostnad (Bolag Valuta),
Operating Cost Per BOM Quantity,Drift Kostnad per Stycklista Kvantitet,
Operating Cost(Company Currency),Drift Kostnad (Bolag Valuta),
Operating Costs,Drift Kostnader,
Operating Costs (Per Hour),Drift Kostnader (Per Timme),
Operation,Åtgärd,
Operation & Materials,Åtgärder & Material,
Operation Cost,Drift Kostnad,
Operation Description,Åtgärd Beskrivning,
Operation ID,Åtgärd ID,
Operation Row ID,Åtgärd Rad ID,
Operation Row Id,Åtgärd Rad ID,
Operation Row Number,Åtgärd Rad Nummer,
Operation Time,Åtgärd Tid,
Operation completed for how many finished goods?,Åtgärd Klar för hur många färdiga artiklar?,
Operation time does not depend on quantity to produce,Åtgärd Tid beror inte på kvantitet som ska produceras,
Operations,Åtgärder,
Operations Routing,Åtgärd Ordning,
Operator,Personal,
Opportunities,Möjligheter,
Opportunity,Möjlighet,
Opportunity Amount,Möjlighet Belopp,
Opportunity Amount (Company Currency),Möjlighet Belopp (Bolag Valuta),
Opportunity Date,Möjlighet Datum,
Opportunity From,Möjlighet Från,
Opportunity Item,Möjlighet Post,
Opportunity Lost Reason,Möjlighet Förlorad Anledning,
Opportunity Lost Reason Detail,Möjlighet Förlorad Anledning Detalj,
Opportunity Owner,Möjlighet Ansvarig,
Opportunity Summary by Sales Stage,Möjlighet Översikt efter Försäljning Fas,
Opportunity Type,Möjlighet Typ,
Opportunity Value,Möjlighet Värde,
Optimize Route,Optimera Sökväg,
Options,Alternativ,
Orange,Orange,
Order Confirmation Date,Inköp Order Bekräftelse Datum,
Order Confirmation No,Inköp Order Bekräftelse Nummer,
Order Date,Order Datum,
Order Information,Order Information,
Order No,Order Nummer,
Order Status,Order Status,
Order Type,Order Typ,
Ordered,Order,
Ordered Qty,Order Kvantitet,
Ordered Quantity,Order Kvantitet,
Organization,Organisation,
Organization Name,Organisation Namn,
Orientation,Orientering,
Original Item,Orginal Artikel,
Other,Annat,
Other Details,Övriga Detaljer,
Other Info,Övrig Information,
Other Settings,Övriga Inställningar,
Out of AMC,Service Avtal Utgången,
Out of Order,Sönder,
Out of Warranty,Ingen Garanti,
Outgoing,Utgående,
Outgoing Rate,Utgående Pris,
Outstanding,Utestående,
Outstanding (Company Currency),Utestående (Bolag Valuta),
Outstanding Amount,Utestående Belopp,
Outward,Extern,
Over Billing Allowance (%),Över Fakturering Tillåtelse (%),
Over Delivery/Receipt Allowance (%),Över Leverans/Följesedel Tillåtelse (%),
Over Picking Allowance,Över Plock Tillåtelse,
Over Transfer Allowance,Över Överföring Tillåtelse,
Over Transfer Allowance (%),Över Överföring Tillåtelse (%),
Overdue,Försenad,
Overdue Days,Försening Dagar,
Overdue Payment,Förfallna Fakturor,
Overdue Payments,Förfallna Fakturor,
Overdue and Discounted,Försenad och Rabatterad,
Overproduction Percentage For Sales Order,Försäljning Order Procentuell Överproduktion,
Overproduction Percentage For Work Order,Arbetsorder Procentuell Överproduktion,
Overproduction for Sales and Work Order,Procentuell Överproduktion,
Overview,Recension,
Owned,Ägare,
P&L Closing Balance,Resultaträkning Stängning Saldo,
PAN No,PAN Nummer,
PCV,Period Stängning Verifikat,
PDF Name,PDF Namn,
PIN,PIN,
PO Supplied Item,Inköp Order Levererad Artikel,
POS Additional Fields,Kassa Extra Fält,
POS Closing Entry,Kassa Stängning Post,
POS Closing Entry Detail,Kassa Stängning Post Detalj,
POS Closing Entry Taxes,Kassa Stängning Post Moms,
POS Customer Group,Kassa Kund Grupp,
POS Field,Kassa Fält,
POS Invoice,Kassa Faktura,
POS Invoice Item,Kassa Faktura Post,
POS Invoice Merge Log,Kassa Faktura Konsolidering Logg,
POS Invoice Reference,Kassa Faktura Referens,
POS Invoices,Kassa Fakturor,
POS Item Group,Kassa Artikel Grupp,
POS Opening Entry,Kassa Öppning Post,
POS Opening Entry Detail,Kassa Öppning Post Detalj,
POS Payment Method,Kassa Betalning Sätt,
POS Profile,Kassa Profil,
POS Profile User,Kassa Profil Användare,
POS Register,Kassa Register,
POS Search Fields,Kassa Sök Fält,
POS Settings,Kassa Inställningar,
POS Transactions,Kassa Transaktioner,
PSOA Cost Center,PSOA Resultat Enhet,
PSOA Project,PSOA Projekt,
PZN,PZN,
Package Weight Details,Paket Vikt Detaljer,
Packed Item,Packad Artikel,
Packed Items,Packade Artiklar,
Packed Qty,Förpackad Kvantitet,
Packing List,Packlista,
Packing Slip,Packsedel,
Packing Slip Item,Packsedel Artikel,
Packing Unit,Förpackning Enhet,
Page Break,Sid Brytning,
Page Break After Each SoA,Sidbrytning efter varje SoA,
Paid,Betald,
Paid Amount,Betald Belopp,
Paid Amount (Company Currency),Betald Belopp (Bolag Valuta),
Paid Amount After Tax,Betald Belopp efter Moms,
Paid Amount After Tax (Company Currency),Betald Belopp efter Moms (Bolag Valuta),
Paid From Account Type,Betald från Konto Typ,
Paid To Account Type,Betald till Konto Typ,
Pallets,Pall,
Parameter,Parameter,
Parameter Group,Parameter Grupp,
Parameter Group Name,Parameter Grupp Namn,
Parameter Name,Parameter Namn,
Parameters,Parametrar,
Parcel Template,Leverans Paket Mall,
Parcel Template Name,Leverans Paket Mall Namn,
Parcels,Paket,
Parent,Överordnad,
Parent Account,Överordnad Konto,
Parent Batch,Överordnad Parti,
Parent Company,Moder Bolag,
Parent Cost Center,Överordnat Resultat Enhet,
Parent Customer Group,Överordnad Kund Grupp,
Parent Department,Överordnad Avdelning,
Parent Detail docname,Överordnad Detalj Dokument Namn,
Parent Document,Överordnad Dokument,
Parent Item,Överordnad Artikel,
Parent Item Group,Överordnad Artikel Grupp,
Parent Location,Överodnad Plats,
Parent Procedure,Överordnad Procedur,
Parent Row No,Överordnad Rad Nummer,
Parent Sales Person,Överordnad Säljare,
Parent Supplier Group,Överordnad Leverantör Grupp,
Parent Task,Överordnad Uppgift,
Parent Territory,Överordnat Distrikt,
Parent Warehouse,Överordnad Lager,
Partial Material Transferred,Delvis Material Överförd,
Partial Success,Delvis Klar,
"Partial stock can be reserved. For example, If you have a Sales Order of 100 units and the Available Stock is 90 units then a Stock Reservation Entry will be created for 90 units. ","Partiell Lager kan reserveras. Till exempel, om du har en försäljning order på 100 enheter och det tillgängliga lagret är 90 enheter kommer lager reservation post att skapas för 90. ",
Partially Completed,Delvis Klar,
Partially Delivered,Delvis Levererad,
Partially Depreciated,Delvis Avskriven,
Partially Fulfilled,Delvis Uppfylld,
Partially Ordered,Delvis Order,
Partially Paid,Delvis Betald,
Partially Received,Delvis Mottagen,
Partially Reconciled,Delvis Avstämd,
Partially Reserved,Delvis Reserverad,
Partially Used,Delvis Använd,
Partly Billed,Delvis Faktuerad,
Partly Delivered,Delvis Levererad,
Partly Paid,Delvis Betald,
Partly Paid and Discounted,Delvis Betald och Rabatterad,
Partner Type,Partner Typ,
Partner website,Partner Webbplats,
Partnership,Partner,
Party,Parti,
Party Account,Parti Konto,
Party Account Currency,Parti Konto Valuta,
Party Account No. (Bank Statement),Parti Konto Nummer (Kontoutdrag),
Party Bank Account,Parti Bank Konto,
Party Details,Parti Detaljer,
Party Full Name,Partens Fullständiga Namn,
Party IBAN (Bank Statement),Parti IBAN (Kontoutdrag),
Party Information,Parti Information,
Party Item Code,Parti Artikel Kod,
Party Link,Parti Länk,
Party Name,Parti Namn,
Party Name/Account Holder (Bank Statement),Parti Namn/Kontoinnehavare (Kontoutdrag),
Party Not Required,Parti Erfordras Ej,
Party Specific Item,Parti Specifik Artikel,
Party Type,Parti Typ,
Party User,Parti Användare,
Passed,Godkänd,
Passport Details,ID Handling Detaljer,
Passport Number,ID Handling Nummer,
Path,Sökväg,
Pause,Paus,
Pause SLA On Status,Pausa Service Nivå Avtal på Status,
Paused,Pausad,
Pay,Utbetalning,
Pay To / Recd From,Betala Till / Mottagen Från,
Payable,Skulder,
Payables,Skulder,
Payer Settings,Betalning Inställningar,
Payment,Betalning,
Payment Account,Betalning Konto,
Payment Amount,Faktura Belopp,
Payment Amount (Company Currency),Faktura Belopp (Bolag Valuta),
Payment Channel,Betalning Kanal,
Payment Deductions or Loss,Betalning Avdrag eller Förlust,
Payment Document,Betalning Dokument,
Payment Due Date,Förfallo Datum,
Payment Entries,Betalning Poster,
Payment Entry,Kontering Post,
Payment Entry Deduction,Betalning Post Avdrag,
Payment Entry Reference,Betalning Post Referens,
Payment From / To,Betalning Från / Till,
Payment Gateway,Betalning Typ,
Payment Gateway Account,Betalning Typ Konto,
Payment Gateway Details,Betalning Typ Detaljer,
Payment Ledger,Betalning Register,
Payment Ledger Entry,Betalning Register Post,
Payment Limit,Betalning Gräns,
Payment Methods,Betalning Sätt,
Payment Order,Betalning Order,
Payment Order Reference,Betalning Order Referens,
Payment Order Status,Betalning Order Status,
Payment Order Type,Betalning Order Typ,
