Percentage Allocation,Raspodela procenta,
Percentage you are allowed to order beyond the Blanket Order quantity.,Procenat koji možete da naručite preko količine u okvirnom nalogu.,
Percentage you are allowed to sell beyond the Blanket Order quantity.,Procenat koji možete da prodate preko količine u okvirnom nalogu.,
Percentage you are allowed to transfer more against the quantity ordered. For example: If you have ordered 100 units. and your Allowance is 10% then you are allowed to transfer 110 units.,"Procenat koji možete preneti više od naručene količine. Na primer: Ukoliko ste naručili 100 jedinica, a Vaše odobrenje je 10%, onda možete preneti 110 jedinica.",
Period Closing Settings,Podešavanja za zatvaranje perioda,
Period Closing Voucher,Dokument za zatvaranje perioda,
Period Details,Detalji perioda,
Period End Date,Datum završetka perioda,
Period Movement (Debits - Credits),Kretanje u periodu (Duguje - Potražuje),
Period Name,Naziv perioda,
Period Score,Rezultat perioda,
Period Settings,Podešavanje perioda,
Period Start Date,Datum početka perioda,
Period To Date,Period do datuma završetka,
Period_from_date,Period_from_date,
Periodic Accounting,Periodično računovodstvo,
Periodic Accounting Entry,Periodični računovodstveni unos,
Periodic Entry Difference Account,Račun razlike periodičnog unosa,
Periodicity,Periodičnost,
Permanent Address,Adresa prebivališta,
Permanent Address Is,Adresa prebivališta je,
Personal Details,Lični detalji,
Personal Email,Lični imejl,
Petrol,Benzin,
Phone,Telefon,
Phone Ext.,Telefon lokal.,
Phone No,Broj telefona,
Phone Number,Broj telefona,
Pick List,Lista za odabir,
Pick List Item,Stavka liste za odabir,
Pick Manually,Izaberi ručno,
Pick Serial / Batch,Izaberi seriju / šaržu,
Pick Serial / Batch Based On,Izaberi seriju / šaržu na osnovu,
Pick Serial / Batch No,Izaberi broj serije / šarže,
Picked Qty,Preuzeta količina,
Picked Qty (in Stock UOM),Preuzeta količina (u osnovnoj jedinici zaliha),
Pickup,Preuzimanje,
Pickup Contact Person,Kontakt osoba za preuzimanje,
Pickup Date,Datum preuzimanja,
Pickup From,Preuzimanje od,
Pickup Type,Vrsta preuzimanja,
Pickup from,Preuzimanje od,
Pickup to,Preuzimanje do,
Place of Issue,Mesto izdavanja,
Plaid Access Token,Plaid pristupni token,
Plaid Client ID,Plaid ID klijenta,
Plaid Environment,Plaid okruženje,
Plaid Secret,Plaid tajni ključ,
Plaid Settings,Plaid podešavanja,
Plan,Plan,
Plan Name,Naziv plana,
Plan material for sub-assemblies,Planiraj materijal za podsklopove,
Plan operations X days in advance,Planiraj operacije X dana unapred,
Plan time logs outside Workstation working hours,Planiranje zapisa vremena van radnog vremena radne stanice,
Planned,Planirano,
Planned End Date,Planirani datum završetka,
Planned End Time,Planirani vreme završetka,
Planned Operating Cost,Planirani operativni trošak,
Planned Qty,Planirana količina,
Planned Quantity,Planirana količina,
Planned Start Date,Planirani datum početka,
Planned Start Time,Planirano vreme početka,
Planning,Planiranje,
Plans,Planovi,
Plant Dashboard,Kontrolna tabla postrojenja,
Plant Floor,Proizvodni prostor,
Policy No,Broj polise osiguranja,
Policy number,Broj polise osiguranja,
Portal,Portal,
Portal User,Korisnik portala,
Portal Users,Korisnici portala,
Portrait,Portret,
Post Description Key,Ključ opisa pošiljke,
Post Graduate,Postdiplomske studije,
Post Route Key,Ključ putanje unosa,
Post Route Key List,Lista ključeva putanje unosa,
Post Route String,Niz putanje unosa,
Post Title Key,Ključ naziva putanje unosa,
Posting Date,Datum knjiženja,
Posting Date Inheritance for Exchange Gain / Loss,Nasleđivanje datuma knjiženja za prihod/rashod kursnih razlika,
Posting Datetime,Datum i vreme knjiženja,
Posting Time,Vreme knjiženja,
Potential Sales Deal,Potencijalna prodajna ponuda,
Preferred Contact Email,Preferirani kontakt imejl,
Preferred Email,Preferirani imejl,
Prevdoc DocType,Prevdoc DocType,
Prevent POs,Spreči narudžbine,
Prevent Purchase Orders,Spreči nabavne porudžbine,
Prevent RFQs,Spreči zahteve za ponude,
Preventive,Preventivno,
Preventive Action,Preventivna radnja,
Preventive Maintenance,Preventivno održavanje,
Preview,Pregled,
Preview Email,Pregled imejla,
Preview Required Materials,Pregled zahtevanih materijala,
Previous Work Experience,Prethodno radno iskustvo,
Price,Cena,
Price Discount Scheme,Šablon popusta na količinu,
Price Discount Slabs,Kategorije popusta na cenu,
Price List,Cenovnik,
Price List Country,Zemlja cenovnika,
Price List Currency,Valuta cenovnika,
Price List Defaults,Podrazumevane postavke cenovnika,
Price List Exchange Rate,Devizni kurs cenovnika,
Price List Name,Naziv cenovnika,
Price List Rate,Osnovna cena u cenovniku,
Price List Rate (Company Currency),Osnovna cena u cenovniku (valuta kompanije),
Price Not UOM Dependent,Cena ne zavisi od sastavnice,
Price or Product Discount,Popust na cenu ili proizvod,
Pricing,Cene,
Pricing Rule,Pravila za cene,
Pricing Rule Brand,Brend pravila za cene,
Pricing Rule Detail,Detalji pravila za cene,
Pricing Rule Help,Pomoć za pravila za cene,
Pricing Rule Item Code,Šifra stavke pravila za cene,
Pricing Rule Item Group,Grupa stavki pravila za cene,
Pricing Rules,Cenovna pravila,
Primary Address,Primarna adresa,
Primary Address and Contact,Primarna adresa i kontakt,
Primary Contact,Primarni kontakt,
Primary Contact Email,Imejl primarnog kontakta,
Primary Party,Primarna stranka,
Primary Role,Primarna uloga,
Primary Settings,Primarna podešavanja,
Print Format,Format štampe,
Print Heading,Naslov štampe,
Print Language,Jezik štampe,
Print Preferences,Preferencije štampe,
Print Receipt on Order Complete,Štampaj potvrdu kada je narudžbina završena,
Print Settings,Podešavanje štampe,
Print Without Amount,Štampaj bez iznosa,
Printing Details,Detalji štampanja,
Printing Settings,Podešavanja štampanja,
Priorities,Prioriteti,
Priority,Prioritet,
Probability,Verovatnoća,
Probability (%),Verovatnoća (%),
Problem,Problem,
Procedure,Procedura,
Process Deferred Accounting,Obrada vremenskog razgraničenja,
Process Description,Opis procesa,
Process Loss,Gubitak u procesu,
Process Loss Qty,Količina gubitka u procesu,
Process Loss Report,Izveštaj o gubicima u procesu,
Process Owner,Vlasnik procesa,
Process Owner Full Name,Pun naziv vlasnika procesa,
Process Payment Reconciliation,Obrada usklađivanja plaćanja,
Process Payment Reconciliation Log,Evidencija usklađivanja plaćanja,
Process Payment Reconciliation Log Allocations,Evidencija raspodele usklađivanja plaćanja,
Process Period Closing Voucher,Obradi dokument za zatvaranje perioda,
Process Period Closing Voucher Detail,Detalji obrade dokumenta za zatvaranje perioda,
Process Statement Of Accounts,Obrada izvoda stavki,
Process Statement Of Accounts CC,Obrada izvoda stavki CC,
Process Statement Of Accounts Customer,Obrada izvoda stavki kupca,
Process Subscription,Obrada pretplate,
Process in Single Transaction,Obrada u jednoj transakciji,
Processed BOMs,Obrađene sastavnice,
Processes,Procesi,
Processing Date,Datum obrade,
Procurement Tracker,Praćenje nabavke,
Produced,Proizvedeno,
Produced Qty,Proizvedena količina,
Produced Quantity,Proizvedena količina,
Product,Proizvod,
Product Bundle,Paket proizvoda,
Product Bundle Balance,Stanje paketa proizvoda,
Product Bundle Help,Pomoć za paket proizvoda,
Product Bundle Item,Stavka paketa proizvoda,
Product Discount Scheme,Šablon popusta za proizvode,
Product Discount Slabs,Nivoi popusta za proizvode,
Product Enquiry,Upit za proizvod,
Product Price ID,ID cene proizvoda,
Production,Proizvodnja,
Production Analytics,Analitika proizvodnje,
Production Capacity,Proizvodni kapacitet,
Production Item,Stavka u proizvodnji,
Production Plan,Plan proizvodnje,
Production Plan Item,Stavka plana proizvodnje,
Production Plan Item Reference,Referenca stavke plana proizvodnje,
Production Plan Material Request,Zahtev za nabavku iz plana proizvodnje,
Production Plan Material Request Warehouse,Skladište prema zahtevima za nabavku iz plana proizvodnje,
Production Plan Qty,Količina u planu proizvodnje,
Production Plan Sales Order,Prodajna porudžbina iz plana proizvodnje,
Production Plan Sub Assembly Item,Stavka podsklopa za plan proizvodnje,
Production Plan Summary,Rezime plana proizvodnje,
Production Planning Report,Izveštaj o planiranju proizvodnje,
Profile,Profil,
Profit & Loss,Bilans uspeha,
Profit and Loss,Bilans uspeha,
Profit and Loss Statement,Bilans uspeha,
Profit and Loss Summary,Rezime bilansa uspeha,
Profitability Analysis,Analiza profitabilnosti,
Progress,Napredak,
Project,Projekat,
Project Name,Naziv projekta,
Project Status,Status projekta,
Project Summary,Rezime projekta,
Project Template,Šablon projekta,
Project Template Task,Zadatak iz šablona projekta,
Project Type,Vrsta projekta,
Project Update,Ažuriranje projekta,
Project User,Korisnik projekta,
Project will be accessible on the website to these users,Projekat će biti dostupan na veb-sajtu ovim korisnicima,
Project wise Stock Tracking,Praćenje zaliha po projektu,
Projected On Hand,Očekivane raspoložive zalihe,
Projected Qty,Očekivana količina,
Projects,Projekti,
Projects Manager,Menadžer projekata,
Projects Settings,Podešavanja projekata,
Projects User,Korisnik projekata,
Promotional,Promotivno,
Promotional Scheme,Promotivna šema,
Promotional Scheme Id,ID promotivne šeme,
Promotional Scheme Price Discount,Popust na cenu u promotivnoj šemi,
Promotional Scheme Product Discount,Popust na proizvode u promotivnoj šemi,
Prompt Qty,Brza količina,
Prorate,Proporcionalni troškovi pretplate,
Prospect,Mogući kupac,
Prospect Lead,Trag potencijalnog kupca,
Prospect Opportunity,Prilika za potencijalnog kupca,
Prospect Owner,Vlasnik potencijalnog kupca,
Prospects Engaged But Not Converted,"Potencijalni kupci uključeni, ali nisu konvertovani",
Provide Email Address registered in company,Unesite imejl adresu registrovanu u kompaniji,
Provider,Provajder,
Providing,Obezbeđivanje,
Provisional Expense Account,Privremeni račun rashoda,
Publish Date,Datum objavljivanja,
Publisher,Izdavač,
Publisher ID,Izdavač ID,
Purchase,Nabavka,
Purchase Amount,Iznos nabavke,
Purchase Analytics,Analitika nabavke,
Purchase Date,Datum nabavke,
Purchase Defaults,Podrazumevane vrednosti nabavke,
Purchase Details,Detalji nabavke,
Purchase Expense,Trošak nabavke,
Purchase Expense Account,Račun troška nabavke,
Purchase Expense Contra Account,Račun suprotne stavke troška nabavke,
Purchase Invoice,Ulazna faktura,
Purchase Invoice Advance,Avans za ulaznu fakturu,
Purchase Invoice Item,Stavka ulazne fakture,
Purchase Invoice Trends,Trendovi ulaznih faktura,
Purchase Manager,Menadžer nabavke,
Purchase Master Manager,Glavni menadžer za nabavku,
Purchase Order,Nabavna porudžbina,
Purchase Order Analysis,Analiza nabavne porudžbine,
Purchase Order Item,Stavka nabavne porudžbine,
Purchase Order Item Supplied,Isporučena stavka nabavne porudžbine,
Purchase Order Pricing Rule,Pravilo određivanja cene za nabavnu porudžbinu,
Purchase Order Trends,Trendovi nabavnih porudžbina,
Purchase Orders Items Overdue,Zakasnele stavke nabavnih porudžbina,
Purchase Orders to Bill,Nabavne porudžbine za fakturisanje,
Purchase Orders to Receive,Nabavne porudžbine za prijem,
Purchase Receipt,Prijemnica nabavke,
Purchase Receipt (Draft) will be auto-created on submission of Subcontracting Receipt.,Prijemnica nabavke (nacrt) će biti automatski kreirana prilikom podnošenja prijemnice podugovaranja.,
Purchase Receipt Detail,Detalji prijemnice nabavke,
Purchase Receipt Item,Stavka prijemnice nabavke,
Purchase Receipt Item Supplied,Isporučena stavka prijemnice nabavke,
Purchase Receipt No,Broj prijemnice nabavke,
Purchase Receipt Trends,Trendovi prijemnica nabavke,
Purchase Register,Registar nabavke,
Purchase Tax Template,Šablon poreza na nabavku,
Purchase Taxes and Charges,Porezi i naknade na nabavku,
Purchase Taxes and Charges Template,Šablon poreza i naknada na nabavku,
Purchase Time,Vreme nabavke,
Purchase User,Korisnik nabavke,
Purchased,Nabavljeno,
Purchasing,Nabavljanje,
Purple,Ljubičasto,
Purpose,Svrha,
Purposes,Svrhe,
Putaway Rule,Pravilo skladištenja,
Qty,Količina,
Qty (Company),Količina (kompanija),
Qty (Warehouse),Količina (skladište),
Qty (in Stock UOM),Količina (u jedinici mere zaliha),
Qty After Transaction,Količina nakon transakcije,
Qty Change,Promena količine,
Qty Consumed Per Unit,Količina utrošena po jedinici,
Qty In Stock,Količina na skladištu,
Qty To Manufacture,Količina za proizvodnju,
Qty To Produce,Količina za proizvodnju,
Qty and Rate,Količina i cena,
Qty as Per Stock UOM,Količina prema skladišnoj jedinici mere,
Qty as per Stock UOM,Količina prema skladišnoj jedinici mere,
Qty for which recursion isn't applicable.,Količina za koju rekurzija nije primenjiva.,
Qty in Stock UOM,Količina u skladišnoj jedinici mere,
Qty of Finished Goods Item,Količina gotovih proizvoda,
Qty of raw materials will be decided based on the qty of the Finished Goods Item,Količina sirovina biće utvrđena na osnovu količine gotovih proizvoda,
Qty to Be Consumed,Količina koja treba biti utrošena,
Qty to Order,Količina za naručivanje,
Qty to Produce,Količina za proizvodnju,
Qualification,Kvalifikacija,
Qualification Status,Status kvalifikacije,
Qualified,Kvalifikovano,
Qualified By,Kvalifikovano od,
Qualified on,Kvalifikovano na,
Quality,Kvalitet,
Quality Action,Radnja kvaliteta,
Quality Action Resolution,Rešavanje radnji u vezi sa kvalitetom,
Quality Feedback,Povratna informacija o kvalitetu,
Quality Feedback Parameter,Parametar povratne informacije o kvalitetu,
Quality Feedback Template,Šablon povratne informacije o kvalitetu,
Quality Feedback Template Parameter,Parametar šablona povratne informacije o kvalitetu,
Quality Goal,Cilj kvaliteta,
Quality Goal Objective,Specifičan cilj kvaliteta,
Quality Inspection,Inspekcija kvaliteta,
Quality Inspection Parameter,Parametar inspekcije kvaliteta,
Quality Inspection Parameter Group,Grupa parametara inspekcije kvaliteta,
Quality Inspection Reading,Očitavanje inspekcije kvaliteta,
Quality Inspection Required,Potrebna inspekcija kvaliteta,
Quality Inspection Settings,Postavke inspekcije kvaliteta,
Quality Inspection Summary,Rezime inspekcije kvaliteta,
Quality Inspection Template,Šablon inspekcije kvaliteta,
Quality Inspection Template Name,Naziv šablona inspekcije kvaliteta,
Quality Management,Menadžment kvaliteta,
Quality Manager,Menadžer kvaliteta,
Quality Meeting,Sastanak o kvalitetu,
Quality Meeting Agenda,Dnevni red sastanka o kvalitetu,
Quality Meeting Minutes,Zapisnik sa sastanka o kvalitetu,
Quality Procedure,Procedura kvaliteta,
Quality Procedure Process,Proces procedure kvaliteta,
Quality Review,Pregled kvaliteta,
Quality Review Objective,Cilj pregleda kvaliteta,
Quantity,Količina,
Quantity  that must be bought or sold per UOM,Količina koja mora biti kupljena ili prodata po jedinici mere,
Quantity & Stock,Količina i stanje na skladištu,
Quantity Difference,Razlika u količini,
Quantity and Amount,Količina i iznos,
Quantity and Description,Količina i opis,
Quantity and Rate,Količina i cena,
Quantity and Warehouse,Količina i skladište,
Quarterly,Kvartalno,
Query Options,Opcije upita,
Query Route String,Query Route String,
Queued,U redu,
Quick Stock Balance,Brzi saldo na skladištu,
Quotation,Ponuda,
Quotation Item,Stavka ponude,
Quotation Lost Reason,Razlog gubitka ponude,
Quotation Lost Reason Detail,Detalji razloga gubitka ponude,
Quotation Number,Broj ponude,
